date,HDD,daily_mean_wind10m,daily_mean_t2m
2000-04-10,9.217593,3.5212097,6.2824073
2000-04-11,10.881901,3.0699341,4.618099
2000-04-12,11.105861,4.587645,4.39414
2000-04-13,10.497197,4.5893493,5.0028033
2000-04-14,10.20765,3.9749737,5.2923493
2000-04-15,11.676716,4.334497,3.8232844
2000-04-16,9.682477,3.6088707,5.8175235
2000-04-17,8.952067,6.599233,6.547933
2000-04-18,7.458936,4.3261337,8.041064
2000-04-19,5.823305,4.361562,9.676695
2000-04-20,3.752206,6.6622543,11.747794
2000-04-21,5.0015593,6.3390107,10.498441
2000-04-22,5.2881722,3.316356,10.211827
2000-04-23,6.250396,2.5172522,9.249604
2000-04-24,5.7488046,3.9175606,9.751195
2000-04-25,4.667002,5.2990074,10.832997
2000-04-26,5.4964476,3.5996335,10.003552
2000-04-27,5.0038543,3.3392026,10.496146
2000-04-28,5.113776,2.4315267,10.386224
2000-04-29,4.3468513,2.8008597,11.153149
2000-04-30,4.475261,2.197284,11.024739
2000-05-01,4.302363,2.981212,11.197637
2000-05-02,5.0621986,3.5882285,10.437801
2000-05-03,6.6776958,4.931024,8.822305
2000-05-04,6.752755,4.4185133,8.747245
2000-05-05,5.2668886,4.575312,10.233111
2000-05-06,1.9532341,3.9597254,13.546765
2000-05-07,1.0086576,3.3929412,14.491342
2000-05-08,2.0451734,2.6235168,13.454826
2000-05-09,0.7980073,1.9113795,14.701993
2000-05-10,2.3919034,4.7721786,13.108097
2000-05-11,4.014172,7.0336576,11.485827
2000-05-12,2.8322992,3.7186546,12.667701
2000-05-13,0.57002914,1.8695478,14.929971
2000-05-14,0.0,2.1609795,16.689676
2000-05-15,0.0,2.8634813,17.485727
2000-05-16,1.0195619,4.332981,14.480438
2000-05-17,4.9092183,6.8586,10.590781
2000-05-18,5.5674124,5.237985,9.932588
2000-05-19,5.6267753,4.708742,9.873224
2000-05-20,5.4045653,2.7245815,10.095435
2000-05-21,4.996769,3.1407487,10.503231
2000-05-22,4.077826,3.1145208,11.4221735
2000-05-23,4.0343337,5.733416,11.465667
2000-05-24,4.77618,2.8466961,10.72382
2000-05-25,5.2806764,4.7340064,10.219323
2000-05-26,5.833563,3.6350422,9.666437
2000-05-27,6.342306,6.2488265,9.157694
2000-05-28,6.615064,4.7852373,8.884936
2000-05-29,5.238349,4.000844,10.261651
2000-05-30,5.081664,1.8154923,10.418336
2000-05-31,3.9310853,3.3180845,11.568915
2000-06-01,1.693416,6.322685,13.806584
2000-06-02,1.5724789,3.9025066,13.927521
2000-06-03,2.113237,2.869608,13.386764
2000-06-04,2.8128421,3.572574,12.687158
2000-06-05,3.8038268,2.2175183,11.696174
2000-06-06,3.3721776,3.9259422,12.127823
2000-06-07,2.5485802,3.338507,12.95142
2000-06-08,0.26262596,4.6219683,15.237374
2000-06-09,1.8223511,3.6036842,13.6776495
2000-06-10,2.5498657,4.416344,12.950134
2000-06-11,2.336685,5.1447406,13.163315
2000-06-12,0.0,6.1239605,16.26261
2000-06-13,0.01861989,5.5769024,15.48138
2000-06-14,1.2837331,4.245456,14.216267
2000-06-15,0.7987124,2.5578182,14.701287
2000-06-16,0.0,2.5995731,15.90942
2000-06-17,0.0,4.6772704,18.894365
2000-06-18,0.0,3.6963243,20.995691
2000-06-19,0.0,3.7985687,20.920288
2000-06-20,0.0,3.5935352,16.993458
2000-06-21,0.17310265,6.785948,15.326897
2000-06-22,1.7199984,6.3992305,13.780002
2000-06-23,2.2976592,5.8981595,13.20234
2000-06-24,3.609234,4.435495,11.890766
2000-06-25,3.2962024,2.1941884,12.203797
2000-06-26,2.1135392,1.5393964,13.38646
2000-06-27,0.5695758,1.6212616,14.930424
2000-06-28,0.37462178,1.8318881,15.125378
2000-06-29,1.479567,2.1246002,14.020432
2000-06-30,1.9714429,2.4004962,13.528557
2000-07-01,0.33998555,2.34707,15.160015
2000-07-02,0.0,2.012167,15.520368
2000-07-03,0.0,2.031591,15.797324
2000-07-04,0.8243469,2.7364986,14.6756525
2000-07-05,1.0592203,2.2867997,14.44078
2000-07-06,0.7845667,2.464735,14.715434
2000-07-07,1.9686171,4.2484574,13.531383
2000-07-08,1.9639086,4.241877,13.536091
2000-07-09,1.1777846,4.7825003,14.322215
2000-07-10,2.9156938,6.2631707,12.584306
2000-07-11,3.6390595,4.9920626,11.86094
2000-07-12,2.4724953,3.238404,13.027505
2000-07-13,0.8123757,4.686562,14.687625
2000-07-14,2.002135,5.816574,13.497865
2000-07-15,2.2126658,4.4268603,13.287334
2000-07-16,2.6357803,2.80671,12.86422
2000-07-17,1.3286414,1.6510148,14.171359
2000-07-18,0.0,1.8697044,15.664185
2000-07-19,0.0,2.648626,16.580221
2000-07-20,0.0,2.386729,16.7893
2000-07-21,0.0,2.3106601,16.99492
2000-07-22,0.36065146,4.454711,15.139348
2000-07-23,1.0568963,4.577834,14.443104
2000-07-24,1.7016757,3.7970936,13.798325
2000-07-25,1.0115658,1.3315786,14.488434
2000-07-26,0.0,1.6207337,16.244999
2000-07-27,0.0,2.0578902,16.688349
2000-07-28,0.0,2.6056168,16.493765
2000-07-29,0.0,2.5719388,16.80232
2000-07-30,0.0,2.2248113,17.364223
2000-07-31,0.0,3.380493,17.701963
2000-08-01,0.0,3.8152122,17.499384
2000-08-02,0.0,5.0640264,16.030584
2000-08-03,0.040543392,3.5650434,15.459456
2000-08-04,0.0,3.5742617,15.600862
2000-08-05,0.0,2.9266822,16.85071
2000-08-06,0.0,4.1025915,18.749165
2000-08-07,0.0,3.0118964,17.644972
2000-08-08,0.0,1.7124104,17.594202
2000-08-09,0.0,4.188918,17.393557
2000-08-10,0.0,4.225765,17.602747
2000-08-11,0.0,1.7598085,17.229662
2000-08-12,0.0,2.5688028,17.849941
2000-08-13,0.0,3.3848932,18.001898
2000-08-14,0.0,5.094938,18.402925
2000-08-15,0.0,4.0162816,16.416216
2000-08-16,0.0,4.1874146,16.131464
2000-08-17,0.0,4.1315107,15.6233
2000-08-18,0.6937787,2.919165,14.806221
2000-08-19,0.27044693,2.9652402,15.229553
2000-08-20,1.4894655,1.543934,14.010535
2000-08-21,2.0860841,2.0906065,13.413917
2000-08-22,0.7889303,2.3949435,14.71107
2000-08-23,0.0,3.5842657,16.026127
2000-08-24,0.0,2.4363136,17.084158
2000-08-25,0.0,4.8560424,18.456842
2000-08-26,0.0,3.8258374,17.35581
2000-08-27,0.0,3.1382704,15.513738
2000-08-28,1.1609637,2.4981506,14.339036
2000-08-29,1.1853296,1.5586652,14.314671
2000-08-30,0.98516154,2.342656,14.514838
2000-08-31,0.9143198,4.3126025,14.585681
2000-09-01,1.4392891,3.405071,14.060711
2000-09-02,1.2955979,4.369538,14.204402
2000-09-03,3.24723,3.0274475,12.25277
2000-09-04,2.6264288,2.1586215,12.87357
2000-09-05,0.6722317,4.058041,14.827767
2000-09-06,0.8532401,5.8678174,14.64676
2000-09-07,0.7815125,5.148425,14.718488
2000-09-08,0.0,3.8043501,15.812291
2000-09-09,0.0,2.2679837,15.966577
2000-09-10,0.0,2.1941218,17.722513
2000-09-11,0.0,3.4065008,18.85633
2000-09-12,0.0,3.890662,16.67877
2000-09-13,0.28928387,2.3230941,15.210716
2000-09-14,0.33762142,3.250699,15.162379
2000-09-15,1.439472,3.6743956,14.060528
2000-09-16,1.4870633,5.274526,14.012937
2000-09-17,0.842871,3.740495,14.657128
2000-09-18,2.7150526,4.0789933,12.784947
2000-09-19,3.801846,2.861884,11.698154
2000-09-20,3.1311483,3.9277976,12.368852
2000-09-21,2.758988,4.6900563,12.741013
2000-09-22,0.0,4.122236,15.99837
2000-09-23,0.0,5.1484404,17.599657
2000-09-24,1.1138667,4.122311,14.386134
2000-09-25,2.3066874,3.69841,13.193313
2000-09-26,0.13044533,5.200479,15.369555
2000-09-27,1.9255925,6.894956,13.574407
2000-09-28,2.6192958,4.4158134,12.880704
2000-09-29,1.9137964,4.1260366,13.586204
2000-09-30,2.0816338,2.024528,13.418366
2000-10-01,3.3879623,3.5032275,12.112038
2000-10-02,3.9023466,5.240126,11.597653
2000-10-03,2.0958974,6.540011,13.404102
2000-10-04,2.8724055,4.975159,12.627594
2000-10-05,5.449366,4.871736,10.050633
2000-10-06,6.3352323,3.5649815,9.164767
2000-10-07,5.0612073,3.1487591,10.438792
2000-10-08,5.211198,3.3854828,10.288802
2000-10-09,7.3018274,5.246493,8.198173
2000-10-10,7.313725,5.9911804,8.186275
2000-10-11,7.474572,4.889904,8.025428
2000-10-12,6.0736628,2.6029503,9.426337
2000-10-13,5.4334683,2.6405866,10.066532
2000-10-14,5.018214,3.7372944,10.481786
2000-10-15,4.0697327,2.3997295,11.430267
2000-10-16,4.965521,3.6205742,10.534479
2000-10-17,5.8601665,4.8389754,9.639833
2000-10-18,3.2406728,4.9348836,12.259327
2000-10-19,6.135029,3.4386635,9.364971
2000-10-20,5.433262,3.5513084,10.066738
2000-10-21,6.0333443,2.8348417,9.466656
2000-10-22,6.574723,3.3580706,8.925277
2000-10-23,3.594033,6.437277,11.905968
2000-10-24,4.8503957,6.127332,10.649604
2000-10-25,4.159358,7.6908727,11.340642
2000-10-26,6.0267525,5.6069603,9.473248
2000-10-27,3.9077542,5.476858,11.592246
2000-10-28,4.582423,7.0001907,10.917577
2000-10-29,6.8453393,8.578364,8.65466
2000-10-30,7.240096,8.8555355,8.259904
2000-10-31,7.0904813,6.10105,8.409518
2000-11-01,8.339105,6.032604,7.160896
2000-11-02,9.081074,5.4030414,6.418926
2000-11-03,8.86806,4.342444,6.6319404
2000-11-04,9.278749,3.7268293,6.2212505
2000-11-05,9.364342,5.48301,6.1356583
2000-11-06,7.342235,5.330032,8.157765
2000-11-07,7.3451767,5.02067,8.154823
2000-11-08,8.315531,5.4180484,7.1844697
2000-11-09,8.081893,4.481424,7.4181066
2000-11-10,8.753517,4.473312,6.746483
2000-11-11,6.1157045,7.02167,9.384295
2000-11-12,8.287451,5.6138606,7.2125497
2000-11-13,10.01593,3.5940561,5.48407
2000-11-14,11.158448,1.89093,4.3415513
2000-11-15,11.073625,3.2943974,4.4263754
2000-11-16,8.836436,4.902373,6.6635633
2000-11-17,10.844921,4.645041,4.655079
2000-11-18,8.010333,5.1659794,7.4896665
2000-11-19,8.31868,4.872238,7.18132
2000-11-20,11.549129,2.79121,3.9508717
2000-11-21,11.563304,3.9127877,3.9366958
2000-11-22,8.575723,6.9429855,6.924278
2000-11-23,9.514736,2.9698727,5.985264
2000-11-24,9.78742,4.1653943,5.7125793
2000-11-25,7.291907,6.853901,8.208093
2000-11-26,8.194653,7.507929,7.3053474
2000-11-27,8.248022,4.6736665,7.2519784
2000-11-28,3.0135753,6.2151113,12.486424
2000-11-29,4.069838,7.2337055,11.430161
2000-11-30,6.923446,6.016292,8.576554
2000-12-01,4.518398,6.9268517,10.981603
2000-12-02,6.4876223,6.1280246,9.012378
2000-12-03,8.068275,5.3337803,7.431725
2000-12-04,4.886919,7.968101,10.613081
2000-12-05,4.092047,7.7465935,11.407952
2000-12-06,5.7010913,6.310348,9.798909
2000-12-07,6.807425,5.290033,8.6925745
2000-12-08,5.7995443,8.480292,9.700456
2000-12-09,6.986056,7.287933,8.513944
2000-12-10,6.6284966,6.956288,8.871503
2000-12-11,4.0043926,6.9826236,11.495608
2000-12-12,3.5558705,7.9120693,11.94413
2000-12-13,7.1021743,9.386964,8.397825
2000-12-14,9.905565,5.149887,5.594435
2000-12-15,12.79963,3.4297485,2.7003696
2000-12-16,14.036057,1.8668646,1.4639424
2000-12-17,13.388989,1.9155107,2.1110106
2000-12-18,11.805728,2.8519182,3.694272
2000-12-19,8.910289,4.714397,6.5897107
2000-12-20,7.20346,4.893543,8.29654
2000-12-21,9.441071,3.7936656,6.0589294
2000-12-22,10.803076,3.3879359,4.6969237
2000-12-23,11.59883,2.8536425,3.90117
2000-12-24,11.410425,4.7612243,4.089575
2000-12-25,13.078663,5.9836535,2.4213374
2000-12-26,14.988238,4.395694,0.5117618
2000-12-27,16.069204,3.0491254,-0.56920516
2000-12-28,16.941715,3.1361036,-1.4417144
2000-12-29,18.454536,3.4356558,-2.9545362
2000-12-30,17.29579,3.7187374,-1.7957892
2000-12-31,15.244941,6.4762154,0.25505877
2001-01-01,8.278252,6.36759,7.221749
2001-01-02,7.6638026,6.2931123,7.8361974
2001-01-03,10.087629,5.766187,5.4123707
2001-01-04,8.399959,4.2420244,7.100042
2001-01-05,10.995268,2.4365356,4.504732
2001-01-06,10.947467,4.4167633,4.5525327
2001-01-07,11.122322,4.7743506,4.3776784
2001-01-08,11.148847,3.7951024,4.3511534
2001-01-09,13.998702,2.0845985,1.501298
2001-01-10,12.300258,6.099816,3.199742
2001-01-11,12.051145,7.4431744,3.4488556
2001-01-12,11.262798,5.73725,4.237201
2001-01-13,12.655835,4.1861887,2.8441646
2001-01-14,13.717387,4.1838975,1.7826129
2001-01-15,14.339797,3.8717344,1.160203
2001-01-16,16.258312,2.5311909,-0.75831157
2001-01-17,16.160452,1.9924412,-0.66045135
2001-01-18,15.794517,1.6703926,-0.2945168
2001-01-19,15.374879,1.6515366,0.12512068
2001-01-20,15.4274025,1.9790236,0.07259783
2001-01-21,14.017842,4.382772,1.4821573
2001-01-22,10.177526,5.729679,5.3224735
2001-01-23,8.159422,7.2895203,7.340578
2001-01-24,8.5797,7.0214553,6.9202995
2001-01-25,10.619097,5.522863,4.8809037
2001-01-26,11.202791,4.657723,4.297209
2001-01-27,12.312762,4.5306716,3.1872375
2001-01-28,14.176634,2.4749165,1.3233659
2001-01-29,13.695397,2.4587224,1.8046027
2001-01-30,12.3309355,3.1702182,3.1690643
2001-01-31,11.888461,2.1697235,3.6115386
2001-02-01,14.551618,3.049862,0.94838196
2001-02-02,10.445826,3.0605748,5.054174
2001-02-03,9.493812,4.25824,6.006189
2001-02-04,10.676646,4.938867,4.8233542
2001-02-05,9.319496,4.948068,6.1805043
2001-02-06,7.0403614,8.354869,8.459639
2001-02-07,7.9796968,5.7025776,7.5203032
2001-02-08,12.382146,4.523499,3.117854
2001-02-09,14.014419,2.3542254,1.4855819
2001-02-10,9.978603,6.3171573,5.5213966
2001-02-11,4.8274126,7.650888,10.672587
2001-02-12,7.91436,5.241209,7.58564
2001-02-13,11.413996,2.5587397,4.0860043
2001-02-14,12.031022,2.2754977,3.4689782
2001-02-15,11.716915,1.897293,3.7830849
2001-02-16,11.210309,3.2207787,4.2896914
2001-02-17,12.924808,2.2097204,2.5751922
2001-02-18,14.166275,1.7190756,1.333725
2001-02-19,12.461554,3.0296032,3.0384462
2001-02-20,11.12615,2.827077,4.3738503
2001-02-21,7.827148,4.628389,7.672852
2001-02-22,8.591184,5.3078732,6.908817
2001-02-23,11.795079,5.545189,3.704921
2001-02-24,14.128774,4.289742,1.3712263
2001-02-25,14.686112,3.8211124,0.8138872
2001-02-26,12.962064,4.860664,2.5379367
2001-02-27,13.214622,3.5543034,2.2853787
2001-02-28,14.0757065,5.1226482,1.4242932
2001-03-01,15.529592,3.9565532,-0.02959159
2001-03-02,16.803333,3.1926835,-1.3033329
2001-03-03,16.036999,4.037212,-0.53699875
2001-03-04,15.2348385,3.0322587,0.26516128
2001-03-05,13.869319,3.163233,1.6306814
2001-03-06,10.447058,5.895723,5.052942
2001-03-07,5.281137,5.252115,10.2188635
2001-03-08,7.061924,3.829709,8.438076
2001-03-09,6.613368,4.52292,8.886632
2001-03-10,5.3631496,4.7966104,10.13685
2001-03-11,6.247696,4.2894936,9.252304
2001-03-12,10.2938385,4.9734507,5.2061615
2001-03-13,10.268416,4.5582023,5.231584
2001-03-14,9.77038,2.9887676,5.72962
2001-03-15,10.175943,1.6776156,5.3240566
2001-03-16,10.015771,5.1263733,5.4842296
2001-03-17,12.51655,5.7641144,2.98345
2001-03-18,13.2479515,5.150114,2.2520485
2001-03-19,13.343704,2.8976371,2.1562955
2001-03-20,13.290338,6.324549,2.209662
2001-03-21,12.735237,5.804318,2.7647629
2001-03-22,9.603499,3.0680707,5.896501
2001-03-23,7.93648,2.4686673,7.5635204
2001-03-24,9.135957,3.8563526,6.3640437
2001-03-25,11.072726,4.5941195,4.4272738
2001-03-26,11.799574,3.862381,3.700426
2001-03-27,10.276738,5.802044,5.2232623
2001-03-28,8.886816,3.8366423,6.613184
2001-03-29,9.485756,3.5430162,6.0142446
2001-03-30,7.923355,4.3156743,7.576645
2001-03-31,5.356581,6.202591,10.143418
2001-04-01,4.900103,3.969389,10.599896
2001-04-02,4.0199437,4.8287888,11.480057
2001-04-03,7.2592463,5.27445,8.240753
2001-04-04,8.446452,6.7798004,7.0535483
2001-04-05,8.697216,6.072865,6.802784
2001-04-06,6.107557,6.1003804,9.392444
2001-04-07,8.98398,5.3037004,6.51602
2001-04-08,8.999738,4.254556,6.5002627
2001-04-09,5.8194747,4.064777,9.680526
2001-04-10,6.767643,5.9808,8.732357
2001-04-11,8.171733,3.8220434,7.3282676
2001-04-12,8.851246,2.242894,6.648754
2001-04-13,9.967672,2.3408568,5.532328
2001-04-14,7.793114,5.004407,7.706886
2001-04-15,6.9705234,5.694264,8.529476
2001-04-16,9.3625765,3.9744704,6.137423
2001-04-17,9.7483635,4.492869,5.7516365
2001-04-18,11.328745,5.179436,4.1712556
2001-04-19,11.370092,5.1507425,4.129908
2001-04-20,10.638001,5.2460475,4.861998
2001-04-21,9.85191,2.7530823,5.6480904
2001-04-22,9.135393,4.899277,6.3646073
2001-04-23,7.883428,3.199276,7.616572
2001-04-24,8.131206,4.5183277,7.368794
2001-04-25,7.0236998,3.6224225,8.4763
2001-04-26,6.9970975,3.7274067,8.502902
2001-04-27,6.831961,2.8882246,8.668038
2001-04-28,6.8778143,5.3474526,8.622186
2001-04-29,8.473809,3.393884,7.026191
2001-04-30,7.8875985,3.13423,7.6124015
2001-05-01,7.120838,4.783794,8.379162
2001-05-02,5.9215846,3.0535936,9.578416
2001-05-03,6.19025,3.5268953,9.309751
2001-05-04,7.787238,3.3000011,7.7127624
2001-05-05,7.536971,3.5965948,7.9630284
2001-05-06,7.889815,4.4721932,7.610185
2001-05-07,6.778641,3.6502,8.721359
2001-05-08,6.184039,2.7005613,9.315961
2001-05-09,5.3296533,4.101114,10.170346
2001-05-10,1.3881881,3.7400873,14.111812
2001-05-11,0.0,3.2340145,16.010681
2001-05-12,0.0,3.1192226,15.749969
2001-05-13,0.7015847,3.5134165,14.798415
2001-05-14,4.0482354,3.0729973,11.451764
2001-05-15,4.5876136,2.2479146,10.912387
2001-05-16,4.0717306,3.9398143,11.428268
2001-05-17,6.1717887,5.7828326,9.328212
2001-05-18,4.7953944,5.0142145,10.704605
2001-05-19,4.1735744,2.638284,11.3264265
2001-05-20,2.6562276,1.9066558,12.843773
2001-05-21,2.4042163,2.5004618,13.095783
2001-05-22,1.8059964,2.9767754,13.694004
2001-05-23,0.43504375,2.2754517,15.064957
2001-05-24,0.72251946,2.9696167,14.777481
2001-05-25,2.1632073,2.8053877,13.336792
2001-05-26,0.0,2.9346094,15.810672
2001-05-27,0.0,4.8539004,15.708488
2001-05-28,0.0,5.974067,16.53148
2001-05-29,0.24263623,4.9665556,15.257363
2001-05-30,0.9280305,3.5161903,14.571969
2001-05-31,2.7537763,4.9592094,12.746223
2001-06-01,2.5326753,5.322019,12.967324
2001-06-02,3.8880963,5.7642055,11.611904
2001-06-03,5.094653,4.2222643,10.405347
2001-06-04,2.9288301,3.6733286,12.57117
2001-06-05,2.1892383,2.8816283,13.310761
2001-06-06,2.5689878,5.0714912,12.931012
2001-06-07,4.989803,5.0687146,10.510198
2001-06-08,5.659369,3.7841895,9.840631
2001-06-09,5.224489,2.9480736,10.275511
2001-06-10,4.898097,4.241234,10.601903
2001-06-11,4.1666145,3.4478045,11.333385
2001-06-12,2.4701183,1.6551725,13.0298815
2001-06-13,1.5242357,1.722413,13.975764
2001-06-14,1.6376817,3.4609635,13.862319
2001-06-15,1.498247,3.9701872,14.001754
2001-06-16,2.255774,3.8926342,13.2442255
2001-06-17,3.6258936,4.653424,11.874106
2001-06-18,2.8797581,2.2254755,12.620242
2001-06-19,0.2658788,3.9301317,15.23412
2001-06-20,0.19716682,5.0164742,15.302834
2001-06-21,2.1313534,3.64198,13.368646
2001-06-22,1.733026,2.4003146,13.766974
2001-06-23,0.4257331,2.786721,15.074267
2001-06-24,0.0,1.8692932,17.473473
2001-06-25,0.0,2.388066,19.309929
2001-06-26,0.0,4.445377,20.372473
2001-06-27,0.0,4.728082,17.692476
2001-06-28,0.0,4.9244804,16.633577
2001-06-29,0.0,5.554472,17.63439
2001-06-30,0.0,5.309143,16.797998
2001-07-01,0.0,3.3709238,17.690716
2001-07-02,0.0,2.1698983,20.279673
2001-07-03,0.0,3.5241678,20.550669
2001-07-04,0.0,3.7451382,20.286304
2001-07-05,0.0,3.462882,19.882933
2001-07-06,0.0,2.34656,18.230375
2001-07-07,0.0,2.7319539,17.389753
2001-07-08,0.0,4.2622685,16.08911
2001-07-09,0.107655,3.7568424,15.392345
2001-07-10,0.30618504,5.759893,15.193814
2001-07-11,1.2133398,8.11508,14.28666
2001-07-12,1.3836741,5.850497,14.116325
2001-07-13,1.9158357,3.8841941,13.584165
2001-07-14,2.9819453,2.663245,12.518055
2001-07-15,2.8770602,2.5172327,12.62294
2001-07-16,1.8336791,1.805525,13.666321
2001-07-17,1.3463392,6.190241,14.153661
2001-07-18,1.1703789,5.694533,14.329621
2001-07-19,1.9425071,5.666474,13.557492
2001-07-20,1.3567632,3.673384,14.143237
2001-07-21,0.0,4.9295034,16.039953
2001-07-22,0.0,3.7811115,16.5716
2001-07-23,0.0,2.4136178,16.905632
2001-07-24,0.0,2.6360338,16.190332
2001-07-25,0.0,1.9107556,17.497192
2001-07-26,0.0,2.0410116,18.355946
2001-07-27,0.0,1.6570253,19.5095
2001-07-28,0.0,1.6654638,20.539095
2001-07-29,0.0,3.7605388,21.403038
2001-07-30,0.0,2.9309044,19.397865
2001-07-31,0.0,3.204736,18.035528
2001-08-01,0.0,2.762531,17.715498
2001-08-02,0.0,2.6086435,16.553411
2001-08-03,0.0,3.922208,16.423178
2001-08-04,0.91931105,3.3031826,14.580688
2001-08-05,0.06519771,3.3578885,15.434803
2001-08-06,0.0,3.629289,15.741421
2001-08-07,0.10752778,4.4883533,15.392472
2001-08-08,0.7846594,4.7595916,14.715341
2001-08-09,2.0560062,2.7858422,13.443994
2001-08-10,1.6264894,3.8240929,13.873511
2001-08-11,0.003123246,5.2647777,15.496877
2001-08-12,0.0,5.8660564,16.945663
2001-08-13,0.0,5.668752,18.933641
2001-08-14,0.0,3.7878227,19.490858
2001-08-15,0.0,3.079356,20.4574
2001-08-16,0.0,4.483802,16.463541
2001-08-17,0.0,3.1472883,15.841838
2001-08-18,0.0,3.553302,16.9996
2001-08-19,0.0,4.008263,17.105787
2001-08-20,0.0,3.74593,16.344984
2001-08-21,0.0,4.4230504,16.568647
2001-08-22,0.0,1.7665586,17.91768
2001-08-23,0.0,1.8171912,18.258392
2001-08-24,0.0,2.1394336,18.563902
2001-08-25,0.0,1.9268699,18.947142
2001-08-26,0.0,3.0993052,16.96335
2001-08-27,0.7218583,3.1536627,14.778142
2001-08-28,0.71663296,1.7750921,14.783367
2001-08-29,0.0,2.3104658,15.638083
2001-08-30,0.5537489,2.1026683,14.946251
2001-08-31,1.3057419,4.0357428,14.194259
2001-09-01,0.7399923,3.7192862,14.760007
2001-09-02,0.0,4.4344544,16.141157
2001-09-03,0.83400804,4.272883,14.665992
2001-09-04,2.5484297,4.930239,12.95157
2001-09-05,1.7528338,3.9438295,13.747166
2001-09-06,1.1605095,4.8958306,14.33949
2001-09-07,0.4426301,6.2705646,15.057369
2001-09-08,1.8763896,6.190455,13.6236105
2001-09-09,4.047126,5.7958293,11.452874
2001-09-10,3.5674195,4.364751,11.93258
2001-09-11,1.2421173,4.0781646,14.257882
2001-09-12,1.7475411,5.3406014,13.75246
2001-09-13,3.7298613,5.8652077,11.770139
2001-09-14,3.1628172,4.7447124,12.337182
2001-09-15,3.1724732,6.222143,12.327527
2001-09-16,4.010948,4.943271,11.489052
2001-09-17,5.037071,5.7416573,10.462929
2001-09-18,3.4875119,6.3536873,12.012488
2001-09-19,3.0680025,6.504867,12.431998
2001-09-20,2.5319583,3.5737965,12.968041
2001-09-21,3.7793074,1.7795509,11.720693
2001-09-22,4.019343,1.7006177,11.480657
2001-09-23,4.3441496,4.3683295,11.15585
2001-09-24,3.348578,3.3558724,12.151422
2001-09-25,4.234131,1.8367683,11.265869
2001-09-26,3.7303855,2.546787,11.769614
2001-09-27,0.9636597,3.997988,14.53634
2001-09-28,0.0,4.141016,16.056587
2001-09-29,0.11725791,3.7449255,15.382743
2001-09-30,0.90728503,6.8727727,14.592715
2001-10-01,0.5326999,8.524873,14.9673
2001-10-02,1.3164524,6.44896,14.183548
2001-10-03,2.0020983,5.893419,13.497902
2001-10-04,1.9884186,5.1496944,13.511581
2001-10-05,0.34233704,6.258568,15.157662
2001-10-06,1.2596782,6.2437115,14.240322
2001-10-07,2.7499785,7.771276,12.750022
2001-10-08,3.166674,7.011517,12.333325
2001-10-09,3.1394022,5.0892186,12.360599
2001-10-10,2.7673833,5.62787,12.732616
2001-10-11,0.37948576,5.4164605,15.120514
2001-10-12,0.71476424,3.4954588,14.785235
2001-10-13,0.26104215,1.7259455,15.238957
2001-10-14,0.312519,3.498832,15.187481
2001-10-15,1.5716069,5.460205,13.928393
2001-10-16,3.6837437,4.6662526,11.8162565
2001-10-17,1.6216071,5.366012,13.878392
2001-10-18,1.6209538,3.999078,13.879046
2001-10-19,3.1560922,4.4101386,12.343907
2001-10-20,1.6087966,3.2692528,13.891204
2001-10-21,4.4354205,4.0517325,11.064579
2001-10-22,3.7508519,3.283323,11.749148
2001-10-23,1.9517945,4.839248,13.548205
2001-10-24,3.1105747,4.6781445,12.389424
2001-10-25,2.5343707,5.820927,12.96563
2001-10-26,3.109753,5.8650265,12.390247
2001-10-27,4.180742,3.921572,11.319259
2001-10-28,5.3637476,2.3173707,10.136252
2001-10-29,4.015642,5.796812,11.484359
2001-10-30,1.4610736,7.4020886,14.038926
2001-10-31,5.8100386,6.761776,9.689961
2001-11-01,7.2855167,3.2940292,8.214483
2001-11-02,6.457454,3.0727003,9.042546
2001-11-03,6.8651414,2.8496227,8.634858
2001-11-04,6.657673,4.111312,8.842327
2001-11-05,8.309335,4.225146,7.190665
2001-11-06,5.0673237,5.6158104,10.432676
2001-11-07,5.69475,5.5880055,9.80525
2001-11-08,10.944065,7.666342,4.5559354
2001-11-09,12.966266,5.8258767,2.5337346
2001-11-10,10.25614,3.4302416,5.2438607
2001-11-11,5.3820634,3.9572542,10.117936
2001-11-12,6.357016,4.1333885,9.142983
2001-11-13,11.345971,5.173961,4.154029
2001-11-14,11.904642,2.8750045,3.5953577
2001-11-15,10.691389,2.3868768,4.8086114
2001-11-16,7.480257,2.3017597,8.019743
2001-11-17,7.490577,2.3336053,8.009422
2001-11-18,8.503454,2.1784039,6.996546
2001-11-19,9.276506,1.8008634,6.2234936
2001-11-20,8.296413,3.8442295,7.2035866
2001-11-21,5.138505,7.1657014,10.361495
2001-11-22,7.935378,5.4706607,7.5646224
2001-11-23,11.84963,2.7698088,3.65037
2001-11-24,5.143712,3.7700338,10.356288
2001-11-25,6.25433,5.073352,9.24567
2001-11-26,11.838794,2.6098764,3.661206
2001-11-27,10.543811,5.6104074,4.9561887
2001-11-28,8.926455,4.8144765,6.5735455
2001-11-29,4.4441733,4.803086,11.055827
2001-11-30,2.6913345,5.4591413,12.808665
2001-12-01,6.6197147,4.7194285,8.880285
2001-12-02,12.238035,2.3814297,3.2619648
2001-12-03,9.889602,4.5352874,5.610399
2001-12-04,7.495836,5.85783,8.004165
