date,HDD,daily_mean_wind10m,daily_mean_t2m,HDD_7day_avg,day_name,DOW_effect,winter_year,DSN,estimated_daily_mean_demand_MW
1991-12-24,11.510444,4.401969,3.9895566,8.092261785714285,Tuesday,4369.05,1992,53,38818.45362808
1991-12-25,12.213444,3.938174,3.2865565,8.4740485,Wednesday,4389.15,1992,54,39099.776658270006
1991-12-26,7.8092203,6.466112,7.690779,8.612592314285715,Thursday,4263.68,1992,55,38034.316440236995
1991-12-27,10.955455,2.6770153,4.5445447,8.44793202857143,Friday,3629.33,1992,56,37729.271806706995
1991-12-28,10.561014,2.8683937,4.938986,9.055899171428573,Saturday,0.0,1992,57,34187.494227940995
1991-12-29,9.460675,2.1062,6.0393243,9.871883757142857,Sunday,-852.39,1992,58,33108.306250876
1991-12-30,9.919858,1.3614563,5.5801425,10.347158614285714,Monday,3876.48,1992,59,38001.82643246901
1991-12-31,9.519584,4.7592244,5.980416,10.062750042857143,Tuesday,4369.05,1992,60,38827.42298935
1992-01-01,7.066039,7.415762,8.433961,9.327406471428572,Wednesday,4389.15,1992,61,38277.196086316
1992-01-02,6.0808063,8.465144,9.419194,9.080490185714286,Thursday,4263.68,1992,62,37931.546742019
1992-01-03,6.3228874,9.056165,9.177113,8.418694814285713,Friday,3629.33,1992,63,37264.580975118
1992-01-04,9.396675,4.6761656,6.103325,8.25236067142857,Saturday,0.0,1992,64,33841.83137634001
1992-01-05,6.640928,5.522242,8.859073,7.8495396714285715,Sunday,-852.39,1992,65,32129.736465554
1992-01-06,6.560633,6.087816,8.939366,7.369650385714285,Monday,3876.48,1992,66,36773.51408894399
1992-01-07,8.080829,6.05666,7.419172,7.164113957142857,Tuesday,4369.05,1992,67,37671.442959644
1992-01-08,7.043342,6.105606,8.456658,7.160871528571429,Wednesday,4389.15,1992,68,37363.786882594
1992-01-09,11.369323,6.4466147,4.1306777,7.916373914285714,Thursday,4263.68,1992,69,38876.846154405
1992-01-10,13.589198,4.2111125,1.9108022,8.954418285714286,Friday,3629.33,1992,70,38885.659212565006
1992-01-11,14.040528,2.6440043,1.4594721,9.617825857142858,Saturday,0.0,1992,71,35336.419696363
1992-01-12,13.414458,1.5871067,2.0855415,10.585472999999999,Sunday,-852.39,1992,72,34397.876983647
1992-01-13,11.028115,2.0661905,4.4718847,11.223684714285714,Monday,3876.48,1992,73,38633.779164114996
1992-01-14,12.151876,2.0594,3.3481236,11.805262857142855,Tuesday,4369.05,1992,74,39644.17263236
1992-01-15,12.772077,1.7422389,2.7279234,12.623653571428571,Wednesday,4389.15,1992,75,40044.035416219005
1992-01-16,11.573343,3.3796453,3.9266565,12.652799285714286,Thursday,4263.68,1992,76,39802.113306103005
1992-01-17,12.597335,2.098386,2.9026651,12.511104571428572,Friday,3629.33,1992,77,39229.110213750006
1992-01-18,11.053173,2.8127234,4.4468265,12.08433957142857,Saturday,0.0,1992,78,35087.125681164
1992-01-19,8.980578,4.6618943,6.519421,11.450928142857142,Sunday,-852.39,1992,79,33675.90490908301
1992-01-20,11.35192,4.613957,4.1480794,11.497186,Monday,3876.48,1992,80,39145.12528661001
1992-01-21,16.001968,3.259713,-0.501969,12.047199142857142,Tuesday,4369.05,1992,81,41036.89435529
1992-01-22,17.462984,2.8645964,-1.9629844,12.717328714285713,Wednesday,4389.15,1992,82,41641.144358984006
1992-01-23,17.266207,2.274844,-1.7662066,13.530595,Thursday,4263.68,1992,83,41588.29367751
1992-01-24,16.65186,2.022228,-1.1518601,14.109812857142856,Friday,3629.33,1992,84,40878.33484188001
1992-01-25,13.662175,2.973643,1.8378252,14.48252742857143,Saturday,0.0,1992,85,36556.08442572
1992-01-26,13.588826,2.7482212,1.9111738,15.140848571428572,Sunday,-852.39,1992,86,35825.878248752
1992-01-27,14.889348,2.3240297,0.6106524,15.64619542857143,Monday,3876.48,1992,87,41031.47724311701
1992-01-28,15.35254,2.1332247,0.14745958,15.553420000000001,Tuesday,4369.05,1992,88,41593.810085027
1992-01-29,14.002617,3.6140144,1.4973828,15.059081857142855,Wednesday,4389.15,1992,89,41260.365141034
1992-01-30,14.309715,2.2938964,1.1902848,14.636725857142858,Thursday,4263.68,1992,90,40872.907679194
1992-01-31,14.923456,1.8931289,0.5765442,14.389811,Friday,3629.33,1992,91,40273.982531649
1992-02-01,14.9272175,1.6273688,0.5727828,14.570531357142857,Saturday,0.0,1992,92,36637.814360823
1992-02-02,12.319324,4.281028,3.1806765,14.389173928571427,Sunday,-852.39,1992,93,35316.79261677
1992-02-03,9.832418,6.090437,5.667581,13.666755357142858,Monday,3876.48,1992,94,39315.47386400001
1992-02-04,6.944377,6.5826454,8.555623,12.465589214285716,Tuesday,4369.05,1992,95,38594.093841874
1992-02-05,7.1679797,5.4901376,8.332021,11.489212457142855,Wednesday,4389.15,1992,96,38192.780228567004
1992-02-06,8.231911,3.7097604,7.2680893,10.620954742857142,Thursday,4263.68,1992,97,37831.890594838
1992-02-07,9.910725,4.133984,5.5892754,9.904850314285714,Friday,3629.33,1992,98,37557.163680834004
1992-02-08,11.1329975,4.347275,4.367002,9.362818885714287,Saturday,0.0,1992,99,34161.378378719004
1992-02-09,9.2336645,5.7592654,6.266335,8.922010385714286,Sunday,-852.39,1992,100,32781.723989263
1992-02-10,10.712889,5.2597237,4.7871118,9.047791957142858,Monday,3876.48,1992,101,37910.205102981
1992-02-11,8.893948,2.2996256,6.6060524,9.326302100000001,Tuesday,4369.05,1992,102,37410.775926370006
1992-02-12,7.2590003,5.939743,8.241,9.339305042857143,Wednesday,4389.15,1992,103,37481.777622829
1992-02-13,10.133933,5.36766,5.3660665,9.611022471428571,Thursday,4263.68,1992,104,38226.737721876
1992-02-14,9.023746,5.6956253,6.476255,9.484311185714287,Friday,3629.33,1992,105,37231.063701399
1992-02-15,9.208931,7.495571,6.291069,9.209444542857144,Saturday,0.0,1992,106,33841.330278356
1992-02-16,12.27208,7.0827446,3.2279196,9.6435039,Sunday,-852.39,1992,107,33991.81011513201
1992-02-17,13.962706,2.7763586,1.5372949,10.107763471428571,Monday,3876.48,1992,108,38670.914762272
1992-02-18,13.738302,3.0823543,1.7616979,10.799814042857141,Tuesday,4369.05,1992,109,39322.472812049
1992-02-19,13.864319,1.6802369,1.635681,11.743431000000001,Wednesday,4389.15,1992,110,39411.602273259006
1992-02-20,13.274221,2.9595044,2.2257783,12.192043571428572,Thursday,4263.68,1992,111,39412.600229814
1992-02-21,11.682568,3.8577795,3.8174322,12.571875285714286,Friday,3629.33,1992,112,38506.20922871501
1992-02-22,9.189473,7.924307,6.3105273,12.569095571428571,Saturday,0.0,1992,113,34716.27256488
1992-02-23,6.6230507,5.2544856,8.876949,11.762091385714287,Sunday,-852.39,1992,114,32350.156836807007
1992-02-24,9.187276,3.9902236,6.3127246,11.079887099999999,Monday,3876.48,1992,115,37446.99918813
1992-02-25,12.15476,2.4587777,3.3452399,10.853666814285715,Tuesday,4369.05,1992,116,38528.381908610994
1992-02-26,8.569272,4.6437726,6.9307284,10.09723152857143,Wednesday,4389.15,1992,117,37510.778792200006
1992-02-27,6.6533523,6.25576,8.846648,9.151393142857144,Thursday,4263.68,1992,118,36724.011266352994
1992-02-28,10.175519,2.612069,5.324481,8.936100428571427,Friday,3629.33,1992,119,36514.22423624
1992-02-29,9.138559,4.5757003,6.361441,8.928827,Saturday,0.0,1992,120,32839.139786493004
1992-03-01,8.357845,5.31222,7.142155,9.176654757142856,Sunday,-852.39,1992,121,31900.045350716
1992-03-02,9.917502,5.9381347,5.582497,9.280972757142857,Monday,3876.48,1992,122,37218.58401363301
1992-03-03,6.242112,5.426002,9.257888,8.436308757142857,Tuesday,4369.05,1992,123,36180.191336666
1992-03-04,7.3474584,3.9012966,8.152541,8.261763957142858,Wednesday,4389.15,1992,124,36214.602990364
1992-03-05,7.8310823,4.53658,7.668917,8.4300111,Thursday,4263.68,1992,125,36358.781480467
1992-03-06,7.64891,5.6444325,7.85109,8.069066957142857,Friday,3629.33,1992,126,35700.564485398994
1992-03-07,7.108442,5.878128,8.391559,7.779050242857143,Saturday,0.0,1992,127,31814.154677634004
1992-03-08,9.486241,2.8567934,6.013758,7.940249671428573,Sunday,-852.39,1992,128,31234.828458458003
1992-03-09,9.80007,4.889839,5.69993,7.923473671428572,Monday,3876.48,1992,129,36347.703846104014
1992-03-10,9.091181,7.2580705,6.4088197,8.33048352857143,Tuesday,4369.05,1992,130,37083.027250309
1992-03-11,9.533965,7.001045,5.9660344,8.642841614285715,Wednesday,4389.15,1992,131,37256.268501326
1992-03-12,6.829891,9.450135,8.670109,8.499814285714285,Thursday,4263.68,1992,132,36590.86329556
1992-03-13,8.763113,8.951444,6.7368875,8.658986142857144,Friday,3629.33,1992,133,36493.46682313
1992-03-14,10.292513,6.1525006,5.2074876,9.11385342857143,Saturday,0.0,1992,134,32991.02321735601
1992-03-15,9.076566,3.4674113,6.4234347,9.055328428571428,Sunday,-852.39,1992,135,31263.158486373002
1992-03-16,6.272037,2.9784863,9.227963,8.551323714285713,Monday,3876.48,1992,136,34835.489083473
1992-03-17,6.587024,3.3116233,8.912975,8.193586999999999,Tuesday,4369.05,1992,137,35331.37044347301
1992-03-18,6.8764777,5.388849,8.623522,7.813945957142857,Wednesday,4389.15,1992,138,35621.14798621099
1992-03-19,6.949882,4.383308,8.550118,7.8310875285714285,Thursday,4263.68,1992,139,35318.630736054
1992-03-20,4.8882055,6.1211886,10.611794,7.277529314285714,Friday,3629.33,1992,140,34104.476305835
1992-03-21,7.7583294,8.235426,7.7416706,6.915503085714286,Saturday,0.0,1992,141,31568.313553006003
1992-03-22,7.2770476,6.189175,8.222953,6.658429028571428,Sunday,-852.39,1992,142,30111.91993317
1992-03-23,10.003417,6.454622,5.4965825,7.191483314285715,Monday,3876.48,1992,143,35858.761236554
1992-03-24,9.344038,7.480911,6.1559625,7.585342457142858,Tuesday,4369.05,1992,144,36382.132493834004
1992-03-25,9.627161,5.089153,5.872839,7.978297214285713,Wednesday,4389.15,1992,145,36177.73474375001
1992-03-26,10.392318,6.9331875,5.1076827,8.470073785714286,Thursday,4263.68,1992,146,36692.71560278499
1992-03-27,11.117953,6.6620007,4.382047,9.360037714285713,Friday,3629.33,1992,147,36464.347050697004
1992-03-28,9.510854,2.872372,5.9891458,9.610398371428571,Saturday,0.0,1992,148,31744.442304831995
1992-03-29,9.453978,4.394481,6.0460224,9.92138842857143,Sunday,-852.39,1992,149,31165.40389277001
1992-03-30,10.848634,3.970523,4.651366,10.042133714285715,Monday,3876.48,1992,150,36253.40305069001
1992-03-31,9.912532,4.1919203,5.5874686,10.123347142857142,Tuesday,4369.05,1992,151,36461.953079143
1992-11-01,6.813717,5.836121,8.686283,10.07108814285714,Sunday,-852.39,1993,0,32257.12888122
1992-11-02,5.2699513,8.7892275,10.230048,9.356775757142858,Monday,3876.48,1993,1,36786.737006684
1992-11-03,8.315996,4.666369,7.184004,9.226028900000001,Tuesday,4369.05,1993,2,37560.361661996
1992-11-04,6.569792,4.257273,8.930208,8.670841185714284,Wednesday,4389.15,1993,3,36821.594665116
1992-11-05,4.0675263,4.546272,11.432473,7.7657578,Thursday,4263.68,1993,4,35705.675785065
1992-11-06,3.9050834,4.9604616,11.594916,6.629335,Friday,3629.33,1993,5,34768.687895610004
1992-11-07,5.277691,4.026344,10.222309,5.745679571428572,Saturday,0.0,1993,6,31178.72488039
1992-11-08,8.028707,2.665512,7.471293,5.919249571428572,Sunday,-852.39,1993,7,31049.324712030008
1992-11-09,5.951593,6.01787,9.548407,6.016626957142857,Monday,3876.48,1993,8,35716.138227404
1992-11-10,9.140307,4.805243,6.359692,6.134385671428572,Tuesday,4369.05,1993,9,37075.82337389401
1992-11-11,9.342854,6.7334886,6.1571465,6.530537385714287,Wednesday,4389.15,1993,10,37611.773718
1992-11-12,10.549678,6.5457625,4.9503217,7.456559057142857,Thursday,4263.68,1993,11,38136.338689773
1992-11-13,13.17769,3.2814496,2.3223104,8.781217142857143,Friday,3629.33,1993,12,38223.091944236
1992-11-14,12.726216,4.345139,2.773784,9.845292142857144,Saturday,0.0,1993,13,34963.48332885
1992-11-15,9.856442,3.2746935,5.643558,10.106397142857144,Sunday,-852.39,1993,14,33131.52344045501
1992-11-16,10.5876875,4.787031,4.912312,10.768696357142858,Monday,3876.48,1993,15,38553.463640325
1992-11-17,11.758961,5.421928,3.741039,11.142789785714285,Tuesday,4369.05,1993,16,39648.93110746
1992-11-18,9.146463,6.2147465,6.3535366,11.114733928571429,Wednesday,4389.15,1993,17,38982.75445634501
1992-11-19,9.971608,6.9887314,5.5283923,11.0321525,Thursday,4263.68,1993,18,39234.971257604
1992-11-20,11.074251,4.3374786,4.4257493,10.731661214285717,Friday,3629.33,1993,19,38446.816961706005
1992-11-21,9.775276,3.9832265,5.724724,10.310098357142857,Saturday,0.0,1993,20,34240.227884195
1992-11-22,4.411456,5.631476,11.088544,9.532243214285714,Sunday,-852.39,1993,21,31744.322454070003
1992-11-23,3.809651,7.9439316,11.69035,8.563952285714285,Monday,3876.48,1993,22,36380.549647686006
1992-11-24,7.05686,6.3971334,8.44314,7.892223571428572,Tuesday,4369.05,1993,23,37459.994034994
1992-11-25,7.669712,7.0859647,7.830288,7.681259142857143,Wednesday,4389.15,1993,24,37735.43683122701
1992-11-26,9.739039,6.062851,5.76096,7.648035000000001,Thursday,4263.68,1993,25,38101.2504269
1992-11-27,8.676663,6.2619424,6.823336,7.305522428571429,Friday,3629.33,1993,26,37074.363757454
1992-11-28,11.108038,3.3071907,4.3919616,7.495917,Saturday,0.0,1993,27,33805.029558047005
1992-11-29,8.782459,5.2185626,6.7175407,8.120346,Sunday,-852.39,1993,28,32728.366330996003
1992-11-30,4.967928,7.521736,10.532072,8.285814142857143,Monday,3876.48,1993,29,36688.010856420005
1992-12-01,7.321662,8.221067,8.178338,8.323643,Tuesday,4369.05,1993,30,38058.45752271001
1992-12-02,6.5733924,9.050293,8.926608,8.167025914285714,Wednesday,4389.15,1993,31,37940.252334601995
1992-12-03,10.931401,5.9697456,4.5685987,8.337363342857142,Thursday,4263.68,1993,32,38753.420283674
1992-12-04,12.895136,3.8052652,2.6048636,8.940002342857143,Friday,3629.33,1993,33,38580.31549362
1992-12-05,12.657972,4.372868,2.842028,9.161421485714285,Saturday,0.0,1993,34,35043.950241408
1992-12-06,11.378819,5.4427776,4.12118,9.532330057142858,Sunday,-852.39,1993,35,34081.570024714
1992-12-07,9.223713,3.609104,6.276287,10.140299342857144,Monday,3876.48,1993,36,38026.474166778
1992-12-08,10.809474,3.6856587,4.6905265,10.6385582,Tuesday,4369.05,1993,37,39189.40283405501
1992-12-09,10.779494,2.4296176,4.720505,11.239429857142856,Wednesday,4389.15,1993,38,39185.708737135996
1992-12-10,11.295285,2.867712,4.2047153,11.291413285714286,Thursday,4263.68,1993,39,39316.18990413
1992-12-11,7.8065677,5.1534705,7.6934323,10.564474957142854,Friday,3629.33,1993,40,37738.296523486
1992-12-12,9.788635,5.0664973,5.7113647,10.154569671428572,Saturday,0.0,1993,41,34602.404941897
1992-12-13,8.524701,5.59757,6.9752994,9.746838528571429,Sunday,-852.39,1993,42,33319.870200504
1992-12-14,6.704691,6.250281,8.795309,9.386978242857143,Monday,3876.48,1993,43,37476.808603474004
1992-12-15,7.621335,5.447645,7.8786654,8.931529814285714,Tuesday,4369.05,1993,44,37996.148406574
1992-12-16,9.259769,4.7201524,6.240231,8.714426242857142,Wednesday,4389.15,1993,45,38354.009881048005
1992-12-17,12.254409,4.845324,3.2455914,8.851443957142857,Thursday,4263.68,1993,46,39237.695281884
1992-12-18,8.409905,7.6365,7.090095,8.937635,Friday,3629.33,1993,47,37870.56401445
1992-12-19,13.248964,3.1020005,2.2510357,9.431967714285715,Saturday,0.0,1993,48,35186.437497025
1992-12-20,15.028562,3.069679,0.47143853,10.361090714285714,Sunday,-852.39,1993,49,35171.70162931
1992-12-21,15.303336,2.8277254,0.19666423,11.589468571428572,Monday,3876.48,1993,50,40319.52059657401
1992-12-22,15.27712,2.64001,0.22288044,12.683152142857143,Tuesday,4369.05,1993,51,41103.827157600004
1992-12-23,16.194778,2.2813537,-0.69477797,13.673867714285715,Wednesday,4389.15,1993,52,41654.177275377
1992-12-24,16.432795,2.2060168,-0.9327943,14.27078,Thursday,4263.68,1993,53,41771.30045233801
1992-12-25,14.570656,2.067705,0.9293442,15.150887285714287,Friday,3629.33,1993,54,40791.960004630004
1992-12-26,12.846911,3.1167848,2.6530883,15.093451142857145,Saturday,0.0,1993,55,36770.101619138
1992-12-27,12.242151,4.2138143,3.257849,14.695392428571427,Sunday,-852.39,1993,56,35782.674873913
1992-12-28,14.653556,3.3114965,0.8464443,14.602566714285713,Monday,3876.48,1993,57,41096.23833276501
1992-12-29,17.31685,2.3350875,-1.8168508,14.893956714285713,Tuesday,4369.05,1993,58,42356.168571815
1992-12-30,17.169203,2.0980086,-1.6692029,15.033160285714287,Wednesday,4389.15,1993,59,42330.316854496
1992-12-31,13.815204,2.2185524,1.6847965,14.659218714285714,Thursday,4263.68,1993,60,41050.595639743995
1993-01-01,14.356338,2.3394356,1.1436621,14.628601857142856,Friday,3629.33,1993,61,40593.112398236
1993-01-02,15.98156,2.959672,-0.48156002,15.076408857142855,Saturday,0.0,1993,62,37706.64610436001
1993-01-03,16.92545,5.027733,-1.4254495,15.745451571428573,Sunday,-852.39,1993,63,37682.10530925
1993-01-04,13.210941,4.3283734,2.289059,15.539363714285713,Monday,3876.48,1993,64,41059.25854612401
1993-01-05,8.253552,6.241859,7.246448,14.244606857142857,Tuesday,4369.05,1993,65,39901.61685127
1993-01-06,8.420495,3.9687088,7.0795054,12.99479142857143,Wednesday,4389.15,1993,66,39224.527056658
1993-01-07,10.233136,5.362285,5.2668633,12.48306742857143,Thursday,4263.68,1993,67,39734.38745945
1993-01-08,11.0631895,5.4319816,4.4368105,12.012617642857142,Friday,3629.33,1993,68,39223.790108271
1993-01-09,7.5245805,7.8846745,7.9754195,10.804477714285715,Saturday,0.0,1993,69,34502.72120738
1993-01-10,6.95814,9.170319,8.541861,9.380576285714286,Sunday,-852.39,1993,70,33241.89905587
1993-01-11,10.327845,8.549157,5.172156,8.968705428571429,Monday,3876.48,1993,71,38799.92819108
1993-01-12,11.91166,8.16597,3.5883396,9.491292285714286,Tuesday,4369.05,1993,72,39877.86249122
1993-01-13,9.694062,7.4852295,5.8059373,9.67323042857143,Wednesday,4389.15,1993,73,39133.592194075
1993-01-14,10.302235,6.672102,5.197766,9.683101714285714,Thursday,4263.68,1993,74,39061.06095191
1993-01-15,6.211635,10.494844,9.288365,8.9900225,Friday,3629.33,1993,75,37534.168777540006
1993-01-16,5.101704,9.287476,10.398295,8.643897285714285,Saturday,0.0,1993,76,33244.203018019994
1993-01-17,7.9851384,8.326903,7.5148616,8.790611342857144,Sunday,-852.39,1993,77,33178.07410192201
1993-01-18,10.66334,5.8669486,4.8366604,8.838539200000001,Monday,3876.48,1993,78,38356.229603613996
1993-01-19,9.134528,6.8999877,6.3654723,8.441806057142857,Tuesday,4369.05,1993,79,38400.97051438501
1993-01-20,5.683309,8.085351,9.81669,7.868841342857142,Wednesday,4389.15,1993,80,37338.103547688
1993-01-21,6.651275,8.625473,8.848725,7.347275628571429,Thursday,4263.68,1993,81,37433.909699968
1993-01-22,8.509693,8.376309,6.990307,7.675569628571429,Friday,3629.33,1993,82,37429.632373468005
1993-01-23,8.341565,7.812945,7.1584353,8.138406914285714,Saturday,0.0,1993,83,33780.686170768
1993-01-24,8.257697,10.74715,7.2423024,8.177343857142857,Sunday,-852.39,1993,84,33371.63725171
1993-01-25,13.113129,6.4378242,2.3868718,8.527313714285714,Monday,3876.48,1993,85,39025.245161032006
1993-01-26,11.477653,6.184933,4.022348,8.862045857142856,Tuesday,4369.05,1993,86,39045.56529237999
1993-01-27,9.461812,2.7354076,6.0381885,9.401832,Wednesday,4389.15,1993,87,38018.763770916004
1993-01-28,7.600218,4.066543,7.899782,9.537395285714284,Thursday,4263.68,1993,88,37544.44665955
1993-01-29,9.040506,2.2687192,6.459494,9.613225714285715,Friday,3629.33,1993,89,37078.83270453201
1993-01-30,10.089695,2.823766,5.410305,9.862958571428573,Saturday,0.0,1993,90,33926.56714471
1993-01-31,10.457953,2.64991,5.0420465,10.177280857142858,Sunday,-852.39,1993,91,33237.83549085
1993-02-01,12.104775,2.942218,3.3952248,10.033230285714286,Monday,3876.48,1993,92,38470.216980870006
1993-02-02,9.838104,3.7798262,5.6618958,9.799009,Tuesday,4369.05,1993,93,38292.697889442
1993-02-03,9.99736,3.62938,5.5026402,9.875515857142858,Wednesday,4389.15,1993,94,38341.21865262001
1993-02-04,12.147667,2.7775545,3.352333,10.52515142857143,Thursday,4263.68,1993,95,38930.850054815004
1993-02-05,12.257028,3.6286767,3.2429724,10.984654571428573,Friday,3629.33,1993,96,38585.187082467
1993-02-06,8.829696,3.658081,6.670304,10.804654714285714,Saturday,0.0,1993,97,33803.67602063
1993-02-07,6.805395,1.9187021,8.694605,10.282860714285714,Sunday,-852.39,1993,98,31852.567478910998
1993-02-08,7.6070046,2.8440132,7.8929954,9.640322085714287,Monday,3876.48,1993,99,36767.00338393001
1993-02-09,9.995204,3.7929614,5.5047956,9.662764942857143,Tuesday,4369.05,1993,100,38148.974707706
1993-02-10,11.778823,2.773138,3.721177,9.917259657142855,Wednesday,4389.15,1993,101,38619.446457861995
1993-02-11,12.61289,1.8812944,2.8871095,9.983720085714285,Thursday,4263.68,1993,102,38608.477541616005
1993-02-12,12.129496,2.0646346,3.3705044,9.965501228571428,Friday,3629.33,1993,103,37820.765094518
1993-02-13,11.56248,2.8660583,3.9375203,10.355898942857142,Saturday,0.0,1993,104,34234.021446655
1993-02-14,12.676689,3.1511114,2.823311,11.194655228571426,Sunday,-852.39,1993,105,34005.49617519601
1993-02-15,11.101422,2.6627681,4.3985777,11.693857714285713,Monday,3876.48,1993,106,38282.625081921
1993-02-16,8.933537,4.0908823,6.5664635,11.542190999999999,Tuesday,4369.05,1993,107,38249.428261253
1993-02-17,7.277274,3.8243577,8.222726,10.899112571428573,Wednesday,4389.15,1993,108,37483.065601057
1993-02-18,8.520197,5.461411,6.979803,10.314442142857143,Thursday,4263.68,1993,109,37809.620772480004
1993-02-19,9.432934,6.9784894,6.0670667,9.929219,Friday,3629.33,1993,110,37563.381403254
1993-02-20,10.306407,6.7047505,5.193593,9.74978,Saturday,0.0,1993,111,34082.195718575
1993-02-21,11.365355,6.548902,4.134645,9.56244657142857,Sunday,-852.39,1993,112,33452.58351739
1993-02-22,12.438228,3.8150787,3.0617723,9.753418857142858,Monday,3876.48,1993,113,38105.934078287
1993-02-23,12.459471,2.1717522,3.0405293,10.257123714285713,Tuesday,4369.05,1993,114,38461.08855893201
1993-02-24,10.743649,3.044533,4.7563515,10.752320142857144,Wednesday,4389.15,1993,115,38199.121725540004
1993-02-25,10.420035,5.1762443,5.0799646,11.023725571428571,Thursday,4263.68,1993,116,38365.873546892995
1993-02-26,12.089826,5.1648345,3.4101746,11.403281571428574,Friday,3629.33,1993,117,38338.43318512501
1993-02-27,14.7796135,6.2025733,0.72038645,12.042311071428571,Saturday,0.0,1993,118,35884.608845088
1993-02-28,15.925118,6.489746,-0.42511848,12.693705785714286,Sunday,-852.39,1993,119,35602.87141875001
1993-03-01,14.074584,6.307791,1.4254156,12.927470928571427,Monday,3876.48,1993,120,39755.72622178001
1993-03-02,12.993657,6.7887955,2.5063431,13.003783214285715,Tuesday,4369.05,1993,121,39974.038747475
1993-03-03,13.3433695,5.2000327,2.1566305,13.375171857142858,Wednesday,4389.15,1993,122,39925.25436821201
1993-03-04,13.6339035,3.6776593,1.8660961,13.834295928571427,Thursday,4263.68,1993,123,39748.876976128
1993-03-05,10.315448,3.7763796,5.1845527,13.580813357142857,Friday,3629.33,1993,124,37972.235474486006
1993-03-06,9.191038,2.1636226,6.308962,12.78244542857143,Saturday,0.0,1993,125,33451.582132006
1993-03-07,9.999542,2.2181578,5.5004582,11.935934571428573,Sunday,-852.39,1993,126,32571.455775358
1993-03-08,9.930759,3.831918,5.5692406,11.343959571428572,Monday,3876.48,1993,127,37323.79749001001
1993-03-09,12.233369,3.6683302,3.2666314,11.235347,Tuesday,4369.05,1993,128,38445.74115255201
1993-03-10,9.971265,2.709902,5.5287356,10.753617785714285,Wednesday,4389.15,1993,129,37414.759308960005
1993-03-11,8.364524,2.884904,7.1354766,10.000849285714285,Thursday,4263.68,1993,130,36545.67617098
1993-03-12,7.596078,3.563648,7.9039226,9.612367857142857,Friday,3629.33,1993,131,35622.54623436
1993-03-13,5.546066,4.0668874,9.953935,9.091657571428572,Saturday,0.0,1993,132,31231.698126754003
1993-03-14,6.013692,3.9346683,9.486308,8.522250428571429,Sunday,-852.39,1993,133,30293.892528883
1993-03-15,5.175111,4.110944,10.324889,7.842872142857142,Monday,3876.48,1993,134,34541.66423755001
1993-03-16,7.06354,6.5159097,8.43646,7.104325142857143,Tuesday,4369.05,1993,135,35754.404255597
1993-03-17,5.1120877,7.1087646,10.387912,6.410156957142857,Wednesday,4389.15,1993,136,35004.292732847
1993-03-18,6.9478607,6.5005517,8.552139,6.207776485714286,Thursday,4263.68,1993,137,35256.493818122
1993-03-19,9.8943205,4.37109,5.60568,6.536096842857142,Friday,3629.33,1993,138,35263.796037013
1993-03-20,9.360622,4.116681,6.1393776,7.081033414285714,Saturday,0.0,1993,139,31546.173605407996
1993-03-21,7.1802816,4.140815,8.319718,7.247689071428572,Sunday,-852.39,1993,140,30016.832627416
1993-03-22,8.068807,5.201117,7.431194,7.661074214285714,Monday,3876.48,1993,141,35277.44371903
1993-03-23,10.546679,6.2166076,4.953322,8.1586655,Tuesday,4369.05,1993,142,36820.516516876
1993-03-24,10.451602,4.5000815,5.0483975,8.921453257142856,Wednesday,4389.15,1993,143,36718.229215391
1993-03-25,11.33408,2.9135597,4.16592,9.548056014285715,Thursday,4263.68,1993,144,36758.078024119
1993-03-26,12.288467,2.3254344,3.2115328,9.890076942857144,Friday,3629.33,1993,145,36386.672666845996
1993-03-27,11.3389015,3.3400505,4.161099,10.1726883,Saturday,0.0,1993,146,32660.259937832
1993-03-28,10.203906,4.656991,5.2960935,10.604634642857144,Sunday,-852.39,1993,147,31745.58819452
1993-03-29,8.345393,5.409105,7.1546073,10.644146928571429,Monday,3876.48,1993,148,35974.197910949995
1993-03-30,6.1707497,6.5984282,9.32925,10.019014171428571,Tuesday,4369.05,1993,149,35736.747311253
1993-03-31,8.768156,3.9646852,6.731844,9.778521885714285,Wednesday,4389.15,1993,150,36029.751187156
1993-11-01,8.744146,2.7881935,6.7558537,7.6984078,Monday,3876.48,1994,0,36388.207512987006
1993-11-02,9.582359,3.5059712,5.9176407,8.037397014285714,Tuesday,4369.05,1994,1,37388.964164564
1993-11-03,6.3053617,3.468277,9.194638,7.820058442857143,Wednesday,4389.15,1994,2,36329.710587679
1993-11-04,4.519477,1.6855448,10.980523,7.432970500000001,Thursday,4263.68,1994,3,35261.764815408
1993-11-05,4.7792063,3.3062344,10.720794,7.05868262857143,Friday,3629.33,1994,4,34882.64251972501
1993-11-06,6.915901,4.326363,8.584099,6.964276342857143,Saturday,0.0,1994,5,32087.213174028002
1993-11-07,7.155083,2.3930485,8.344916,6.857362,Sunday,-852.39,1994,6,30989.437171794998
1993-11-08,8.088047,1.8887037,7.411953,6.763633571428572,Monday,3876.48,1994,7,35925.798377487
1993-11-09,8.594112,4.8059154,6.9058876,6.622455428571428,Tuesday,4369.05,1994,8,37028.738487194
1993-11-10,8.030642,3.949289,7.469358,6.868924042857143,Wednesday,4389.15,1994,9,36829.07425277601
1993-11-11,10.4345455,3.6404932,5.065454,7.713933828571429,Thursday,4263.68,1994,10,37687.652582153
